A_NAS_ID,User_ID,IP_Address,Action,Dated,Browser_Used,NASReport_ID
12096,9,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-03-25 13:44:59.000,Chrome,186
12097,9,59.100.129.30,Approved report 12. DM Float Log.,2022-03-25 13:45:26.000,Chrome,186
12098,9,59.100.129.30,Approved report 13. DMR.,2022-03-25 13:45:27.000,Chrome,186
12099,9,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-03-25 13:45:30.000,Chrome,186
12100,9,59.100.129.30,Approved report 15. Checklists.,2022-03-25 13:46:38.000,Chrome,186
12101,9,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-03-25 13:46:56.000,Chrome,186
12102,9,59.100.129.30,Approved the summary report.,2022-03-25 13:46:59.000,Chrome,186
12103,9,59.100.129.30,Approved report 01. Credit Limit Report.,2022-03-25 13:47:07.000,Chrome,188
12104,9,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-03-25 13:47:11.000,Chrome,188
12105,9,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-03-25 13:47:16.000,Chrome,188
12106,9,59.100.129.30,Approved report 04. No Show Rooms.,2022-03-25 13:47:18.000,Chrome,188
12107,9,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-03-25 13:47:28.000,Chrome,188
12108,9,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-03-25 13:47:58.000,Chrome,188
12109,9,59.100.129.30,Approved report 07. Rate Check Report.,2022-03-25 13:48:00.000,Chrome,188
12110,9,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-03-25 13:48:02.000,Chrome,188
12111,9,59.100.129.30,Approved report 08.1. NA16.,2022-03-25 13:49:14.000,Chrome,188
12112,9,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-03-25 13:49:19.000,Chrome,188
12113,9,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-03-25 13:49:46.000,Chrome,188
12114,9,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-03-25 13:49:49.000,Chrome,188
12115,9,59.100.129.30,Approved report 12. DM Float Log.,2022-03-25 13:50:00.000,Chrome,188
12116,9,59.100.129.30,Approved report 13. DMR.,2022-03-25 13:50:02.000,Chrome,188
12117,9,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-03-25 13:50:08.000,Chrome,188
12118,9,59.100.129.30,Approved report 15. Checklists.,2022-03-25 13:50:13.000,Chrome,188
12119,9,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-03-25 13:50:53.000,Chrome,188
12120,9,59.100.129.30,Approved the summary report.,2022-03-25 13:50:56.000,Chrome,188
12121,9,59.100.129.30,Approved report 01. Credit Limit Report.,2022-03-25 13:51:09.000,Chrome,190
12122,9,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-03-25 13:51:13.000,Chrome,190
12123,9,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-03-25 13:51:18.000,Chrome,190
12124,9,59.100.129.30,Approved report 04. No Show Rooms.,2022-03-25 13:53:04.000,Chrome,190
12125,9,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-03-25 13:53:05.000,Chrome,190
12126,9,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-03-25 13:54:01.000,Chrome,190
12127,9,59.100.129.30,Approved report 07. Rate Check Report.,2022-03-25 13:54:07.000,Chrome,190
12128,9,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-03-25 13:54:13.000,Chrome,190
12129,9,59.100.129.30,Approved report 08.1. NA16.,2022-03-25 13:54:16.000,Chrome,190
12130,9,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-03-25 13:54:56.000,Chrome,190
12131,9,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-03-25 13:55:14.000,Chrome,190
12132,9,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-03-25 13:55:17.000,Chrome,190
12133,9,59.100.129.30,Approved report 13. DMR.,2022-03-25 13:55:27.000,Chrome,190
12134,9,59.100.129.30,Approved report 12. DM Float Log.,2022-03-25 13:55:30.000,Chrome,190
12135,9,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-03-25 13:55:43.000,Chrome,190
12136,9,59.100.129.30,Approved report 15. Checklists.,2022-03-25 13:55:44.000,Chrome,190
12137,9,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-03-25 13:56:24.000,Chrome,190
12138,9,59.100.129.30,Approved the summary report.,2022-03-25 13:56:27.000,Chrome,190
12139,9,59.100.129.30,Approved report 01. Credit Limit Report.,2022-03-25 13:56:38.000,Chrome,192
12140,9,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-03-25 13:56:41.000,Chrome,192
12141,9,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-03-25 13:57:56.000,Chrome,192
12142,9,59.100.129.30,Approved report 04. No Show Rooms.,2022-03-25 13:58:00.000,Chrome,192
12143,9,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-03-25 13:58:02.000,Chrome,192
12144,9,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-03-25 13:58:04.000,Chrome,192
12145,9,59.100.129.30,Approved report 07. Rate Check Report.,2022-03-25 13:58:16.000,Chrome,192
12146,9,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-03-25 13:58:19.000,Chrome,192
12147,9,59.100.129.30,Approved report 08.1. NA16.,2022-03-25 13:58:23.000,Chrome,192
12148,9,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-03-25 13:58:25.000,Chrome,192
12149,9,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-03-25 13:58:49.000,Chrome,192
12150,9,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-03-25 14:03:14.000,Chrome,192
12151,9,59.100.129.30,Approved report 12. DM Float Log.,2022-03-25 14:03:16.000,Chrome,192
12152,9,59.100.129.30,Approved report 13. DMR.,2022-03-25 14:03:34.000,Chrome,192
12153,9,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-03-25 14:03:38.000,Chrome,192
12154,9,59.100.129.30,Approved report 15. Checklists.,2022-03-25 14:03:41.000,Chrome,192
12155,9,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-03-25 14:04:14.000,Chrome,192
12156,9,59.100.129.30,Approved the summary report.,2022-03-25 14:04:18.000,Chrome,192
12157,9,59.100.129.30,Approved report 01. Credit Limit Report.,2022-03-25 14:04:25.000,Chrome,194
12158,9,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-03-25 14:06:22.000,Chrome,194
12159,9,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-03-25 14:07:54.000,Chrome,194
12160,9,59.100.129.30,Approved report 04. No Show Rooms.,2022-03-25 14:07:59.000,Chrome,194
12161,9,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-03-25 14:08:17.000,Chrome,194
12162,9,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-03-25 14:08:38.000,Chrome,194
12163,9,59.100.129.30,Disapproved report 06. Complimentary Room Report.,2022-03-25 14:08:38.000,Chrome,194
12164,9,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-03-25 14:08:40.000,Chrome,194
12165,9,59.100.129.30,Approved report 07. Rate Check Report.,2022-03-25 14:08:42.000,Chrome,194
12166,9,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-03-25 14:08:44.000,Chrome,194
12167,9,59.100.129.30,Approved report 08.1. NA16.,2022-03-25 14:09:01.000,Chrome,194
12168,9,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-03-25 14:09:03.000,Chrome,194
12169,9,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-03-25 14:09:11.000,Chrome,194
12170,9,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-03-25 14:09:15.000,Chrome,194
12171,9,59.100.129.30,Approved report 12. DM Float Log.,2022-03-25 14:09:43.000,Chrome,194
12172,9,59.100.129.30,Approved report 13. DMR.,2022-03-25 14:09:48.000,Chrome,194
12173,9,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-03-25 14:09:53.000,Chrome,194
12174,9,59.100.129.30,Approved report 15. Checklists.,2022-03-25 14:09:58.000,Chrome,194
12175,9,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-03-25 14:10:17.000,Chrome,194
12176,9,59.100.129.30,Approved the summary report.,2022-03-25 14:10:19.000,Chrome,194
12177,9,59.100.129.30,Approved report 01. Credit Limit Report.,2022-03-25 14:10:32.000,Chrome,196
12178,24,59.100.129.30,Approved report 01. Credit Limit Report.,2022-03-25 14:10:38.000,Chrome,178
12179,24,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-03-25 14:10:40.000,Chrome,178
12180,24,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-03-25 14:10:42.000,Chrome,178
12181,24,59.100.129.30,Approved report 04. No Show Rooms.,2022-03-25 14:10:47.000,Chrome,178
12182,24,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-03-25 14:10:50.000,Chrome,178
12183,9,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-03-25 14:10:51.000,Chrome,196
12184,24,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-03-25 14:10:52.000,Chrome,178
12185,24,59.100.129.30,Approved report 07. Rate Check Report.,2022-03-25 14:10:55.000,Chrome,178
12186,24,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-03-25 14:10:57.000,Chrome,178
12187,24,59.100.129.30,Approved report 08.1. NA16.,2022-03-25 14:10:58.000,Chrome,178
12188,24,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-03-25 14:11:00.000,Chrome,178
12189,24,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-03-25 14:11:01.000,Chrome,178
12190,24,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-03-25 14:11:07.000,Chrome,178
12191,24,59.100.129.30,Approved report 12. DM Float Log.,2022-03-25 14:11:08.000,Chrome,178
12192,24,59.100.129.30,Approved report 13. DMR.,2022-03-25 14:11:13.000,Chrome,178
12193,24,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-03-25 14:11:15.000,Chrome,178
12194,24,59.100.129.30,Approved report 15. Checklists.,2022-03-25 14:11:17.000,Chrome,178
12195,24,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-03-25 14:11:19.000,Chrome,178
12196,24,59.100.129.30,Approved the summary report.,2022-03-25 14:11:21.000,Chrome,178
12197,24,59.100.129.30,Approved report 01. Credit Limit Report.,2022-03-25 14:11:44.000,Chrome,180
12198,24,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-03-25 14:11:45.000,Chrome,180
12199,9,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-03-25 14:11:47.000,Chrome,196
12200,24,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-03-25 14:11:47.000,Chrome,180
12201,24,59.100.129.30,Approved report 04. No Show Rooms.,2022-03-25 14:11:49.000,Chrome,180
12202,9,59.100.129.30,Approved report 04. No Show Rooms.,2022-03-25 14:11:49.000,Chrome,196
12203,24,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-03-25 14:11:50.000,Chrome,180
12204,24,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-03-25 14:11:52.000,Chrome,180
12205,9,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-03-25 14:11:54.000,Chrome,196
12206,24,59.100.129.30,Approved report 07. Rate Check Report.,2022-03-25 14:11:54.000,Chrome,180
12207,24,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-03-25 14:11:55.000,Chrome,180
12208,24,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-03-25 14:12:00.000,Chrome,180
12209,24,59.100.129.30,Approved report 08.1. NA16.,2022-03-25 14:12:02.000,Chrome,180
12210,24,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-03-25 14:12:03.000,Chrome,180
12211,9,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-03-25 14:12:06.000,Chrome,196
12212,24,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-03-25 14:12:06.000,Chrome,180
12213,24,59.100.129.30,Approved report 12. DM Float Log.,2022-03-25 14:12:07.000,Chrome,180
12214,24,59.100.129.30,Approved report 13. DMR.,2022-03-25 14:12:08.000,Chrome,180
12215,24,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-03-25 14:12:09.000,Chrome,180
12216,24,59.100.129.30,Approved report 15. Checklists.,2022-03-25 14:12:11.000,Chrome,180
12217,24,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-03-25 14:12:12.000,Chrome,180
12218,24,59.100.129.30,Approved the summary report.,2022-03-25 14:12:14.000,Chrome,180
12219,24,59.100.129.30,Approved report 01. Credit Limit Report.,2022-03-25 14:12:19.000,Chrome,182
12220,24,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-03-25 14:12:20.000,Chrome,182
12221,24,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-03-25 14:12:21.000,Chrome,182
12222,24,59.100.129.30,Approved report 04. No Show Rooms.,2022-03-25 14:12:22.000,Chrome,182
12223,24,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-03-25 14:12:24.000,Chrome,182
12224,24,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-03-25 14:12:25.000,Chrome,182
12225,24,59.100.129.30,Approved report 07. Rate Check Report.,2022-03-25 14:12:26.000,Chrome,182
12226,24,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-03-25 14:12:28.000,Chrome,182
12227,24,59.100.129.30,Approved report 08.1. NA16.,2022-03-25 14:12:29.000,Chrome,182
12228,24,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-03-25 14:12:30.000,Chrome,182
12229,24,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-03-25 14:12:31.000,Chrome,182
12230,9,59.100.129.30,Approved report 07. Rate Check Report.,2022-03-25 14:13:54.000,Chrome,196
12231,9,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-03-25 14:14:02.000,Chrome,196
12232,9,59.100.129.30,Approved report 08.1. NA16.,2022-03-25 14:14:07.000,Chrome,196
12233,9,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-03-25 14:14:11.000,Chrome,196
12234,9,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-03-25 14:14:32.000,Chrome,196
12235,9,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-03-25 14:14:34.000,Chrome,196
12236,9,59.100.129.30,Approved report 12. DM Float Log.,2022-03-25 14:14:39.000,Chrome,196
12237,24,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-03-25 14:14:40.000,Chrome,182
12238,24,59.100.129.30,Approved report 12. DM Float Log.,2022-03-25 14:14:41.000,Chrome,182
12239,24,59.100.129.30,Approved report 13. DMR.,2022-03-25 14:14:42.000,Chrome,182
12240,24,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-03-25 14:14:43.000,Chrome,182
12241,9,59.100.129.30,Approved report 13. DMR.,2022-03-25 14:14:44.000,Chrome,196
12242,24,59.100.129.30,Approved report 15. Checklists.,2022-03-25 14:14:45.000,Chrome,182
12243,24,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-03-25 14:14:48.000,Chrome,182
12244,9,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-03-25 14:14:48.000,Chrome,196
12245,9,59.100.129.30,Approved report 15. Checklists.,2022-03-25 14:14:51.000,Chrome,196
12246,24,59.100.129.30,Disapproved report 16. Loyalty Points Audit.,2022-03-25 14:14:51.000,Chrome,182
12247,24,59.100.129.30,Approved the summary report.,2022-03-25 14:14:51.000,Chrome,182
12248,9,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-03-25 14:14:56.000,Chrome,196
12249,24,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-03-25 14:14:57.000,Chrome,182
12250,24,59.100.129.30,Approved the summary report.,2022-03-25 14:15:01.000,Chrome,182
12251,24,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-03-25 14:15:08.000,Chrome,184
12252,24,59.100.129.30,Approved report 04. No Show Rooms.,2022-03-25 14:15:10.000,Chrome,184
12253,24,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-03-25 14:15:11.000,Chrome,184
12254,24,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-03-25 14:15:12.000,Chrome,184
12255,24,59.100.129.30,Approved report 07. Rate Check Report.,2022-03-25 14:15:14.000,Chrome,184
12256,9,59.100.129.30,Approved the summary report.,2022-03-25 14:15:15.000,Chrome,196
12257,24,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-03-25 14:15:16.000,Chrome,184
12258,24,59.100.129.30,Disapproved report 08. PM/ PX Accounts.,2022-03-25 14:15:17.000,Chrome,184
12259,9,59.100.129.30,Approved report 01. Credit Limit Report.,2022-03-25 14:15:28.000,Chrome,198
12260,9,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-03-25 14:15:39.000,Chrome,198
12261,9,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-03-25 14:15:42.000,Chrome,198
12262,9,59.100.129.30,Approved report 04. No Show Rooms.,2022-03-25 14:15:54.000,Chrome,198
12263,24,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-03-25 14:15:56.000,Chrome,184
12264,24,59.100.129.30,Approved report 01. Credit Limit Report.,2022-03-25 14:15:57.000,Chrome,184
12265,9,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-03-25 14:16:02.000,Chrome,198
12266,24,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-03-25 14:16:02.000,Chrome,184
12267,24,59.100.129.30,Approved report 08.1. NA16.,2022-03-25 14:16:03.000,Chrome,184
12268,24,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-03-25 14:16:05.000,Chrome,184
12269,24,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-03-25 14:16:07.000,Chrome,184
12270,24,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-03-25 14:16:09.000,Chrome,184
12271,9,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-03-25 14:16:09.000,Chrome,198
12272,24,59.100.129.30,Approved report 12. DM Float Log.,2022-03-25 14:16:10.000,Chrome,184
12273,9,59.100.129.30,Approved report 07. Rate Check Report.,2022-03-25 14:16:12.000,Chrome,198
12274,24,59.100.129.30,Approved report 13. DMR.,2022-03-25 14:16:12.000,Chrome,184
12275,24,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-03-25 14:16:14.000,Chrome,184
12276,9,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-03-25 14:16:17.000,Chrome,198
12277,24,59.100.129.30,Approved report 15. Checklists.,2022-03-25 14:16:17.000,Chrome,184
12278,24,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-03-25 14:16:18.000,Chrome,184
12279,9,59.100.129.30,Approved report 08.1. NA16.,2022-03-25 14:16:20.000,Chrome,198
12280,24,59.100.129.30,Approved the summary report.,2022-03-25 14:16:21.000,Chrome,184
12281,9,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-03-25 14:16:23.000,Chrome,198
12282,24,59.100.129.30,Approved report 01. Credit Limit Report.,2022-03-25 14:16:25.000,Chrome,186
12283,24,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-03-25 14:16:26.000,Chrome,186
12284,24,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-03-25 14:16:27.000,Chrome,186
12285,24,59.100.129.30,Approved report 04. No Show Rooms.,2022-03-25 14:16:32.000,Chrome,186
12286,24,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-03-25 14:16:33.000,Chrome,186
12287,24,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-03-25 14:16:35.000,Chrome,186
12288,24,59.100.129.30,Approved report 07. Rate Check Report.,2022-03-25 14:16:36.000,Chrome,186
12289,24,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-03-25 14:16:37.000,Chrome,186
12290,24,59.100.129.30,Approved report 08.1. NA16.,2022-03-25 14:16:38.000,Chrome,186
